wsj_section	wsj_doc	DcOffset	Label1	Label2	DcRaw	PBRole	PBVerb	Offset	INDEX	Conn
0	wsj_0057	941..952	Contingency.Cause.Result		as a result			941..952	PDTB2::wsj_0057::941..952::SAME	As a result
0	wsj_0057	1015..1018	Expansion.Conjunction		and			1015..1018	PDTB3::wsj_0057::1015..1018::ADDED	and
0	wsj_0057	1827..1830	Expansion.Conjunction		and			1827..1830	PDTB2::wsj_0057::1827..1830::SAME	and
0	wsj_0057	1871..1874	Expansion.Conjunction		and			1871..1874	PDTB2::wsj_0057::1871..1874::CHANGED	and
0	wsj_0057	2056..2061	Temporal.Asynchronous.Succession		after			2056..2061	PDTB2::wsj_0057::2056..2061::SAME	after
0	wsj_0092	71..74	Expansion.Conjunction		and			71..74	PDTB3::wsj_0092::71..74::ADDED	and
0	wsj_0092	304..307	Expansion.Conjunction		and			304..307	PDTB3::wsj_0092::304..307::ADDED	and
0	wsj_0092	761..768	Expansion.Conjunction		further			761..768	PDTB2::wsj_0092::761..768::SAME	Further
0	wsj_0092	1000..1011	Contingency.Cause.Result		as a result			1000..1011	PDTB2::wsj_0092::1000..1011::SAME	As a result
0	wsj_0092	1134..1137	Expansion.Conjunction		and			1134..1137	PDTB3::wsj_0092::1134..1137::ADDED	and
0	wsj_0098	416..421	Comparison.Contrast		while			416..421	PDTB2::wsj_0098::416..421::SAME	while
0	wsj_0098	462..467	Comparison.Concession.Arg2-as-denier		still			462..467	PDTB2::wsj_0098::462..467::SAME	still
0	wsj_0098	488..491	Expansion.Conjunction		and			488..491	PDTB3::wsj_0098::488..491::ADDED	and
0	wsj_0098	523..526	Comparison.Concession.Arg2-as-denier		but			523..526	PDTB2::wsj_0098::523..526::CHANGED	But
0	wsj_0098	641..646	Temporal.Asynchronous.Succession		after			641..646	PDTB2::wsj_0098::641..646::SAME	after
0	wsj_0098	755..757	Contingency.Cause.Result		so			755..757	PDTB2::wsj_0098::755..757::SAME	So
0	wsj_0098	852..857	Temporal.Asynchronous.Succession		since			852..857	PDTB2::wsj_0098::852..857::SAME	since
0	wsj_0098	1076..1079	Expansion.Conjunction		and			1076..1079	PDTB3::wsj_0098::1076..1079::ADDED	and
0	wsj_0098	1217..1220	Comparison.Concession.Arg2-as-denier		but			1217..1220	PDTB2::wsj_0098::1217..1220::CHANGED	But
0	wsj_0098	1222..1229	Contingency.Cause.Reason		because			1222..1229	PDTB2::wsj_0098::1222..1229::SAME	because
0	wsj_0098	1279..1284	Comparison.Concession.Arg1-as-denier		while			1279..1284	PDTB2::wsj_0098::1279..1284::CHANGED	While
0	wsj_0098	1417..1422	Comparison.Concession.Arg2-as-denier		still			1417..1422	PDTB2::wsj_0098::1417..1422::SAME	still
0	wsj_0098	1519..1526	Expansion.Substitution.Arg2-as-subst		instead			1519..1526	PDTB2::wsj_0098::1519..1526::SAME	instead
0	wsj_0098	1485..1488	Comparison.Contrast		but			1485..1488	PDTB2::wsj_0098::1485..1488::SAME	But
0	wsj_0098	1886..1889	Comparison.Contrast		but			1886..1889	PDTB2::wsj_0098::1886..1889::SAME	but
0	wsj_0098	2040..2043	Comparison.Concession.Arg2-as-denier		but			2040..2043	PDTB3::wsj_0098::2040..2043::ADDED	but
0	wsj_0098	2371..2374	Expansion.Conjunction		and			2371..2374	PDTB3::wsj_0098::2371..2374::ADDED	and
0	wsj_0098	2395..2397	Contingency.Condition.Arg2-as-cond		if			2395..2397	PDTB2::wsj_0098::2395..2397::SAME	if
0	wsj_0098	2919..2922	Expansion.Conjunction		and			2919..2922	PDTB3::wsj_0098::2919..2922::ADDED	and
0	wsj_0039	135..138	Comparison.Concession.Arg2-as-denier		but			135..138	PDTB2::wsj_0039::135..138::CHANGED	But
0	wsj_0039	641..643	Contingency.Condition.Arg2-as-cond		if			641..643	PDTB2::wsj_0039::641..643::SAME	if
0	wsj_0039	799..806	Contingency.Cause.Reason		because			799..806	PDTB2::wsj_0039::799..806::SAME	because
0	wsj_0039	1071..1074	Expansion.Conjunction		and			1071..1074	PDTB3::wsj_0039::1071..1074::ADDED	and
0	wsj_0039	1225..1231	Comparison.Concession.Arg2-as-denier		though			1225..1231	PDTB2::wsj_0039::1225..1231::CHANGED	though
0	wsj_0039	1513..1522	Temporal.Synchronous	Contingency.Condition.Arg2-as-cond	when			1513..1522	PDTB2::wsj_0039::1513..1522::SAME	only when
0	wsj_0039	1903..1905	Comparison.Concession+SpeechAct.Arg2-as-denier+SpeechAct		or			1903..1905	PDTB3::wsj_0039::1903..1905::ADDED	or
0	wsj_0039	2088..2095	Comparison.Similarity		as	ARGM-ADV	put	2088..2095	PDTB3::wsj_0039::2088..2095::ADDED	just as
0	wsj_0039	2082..2086	Temporal.Asynchronous.Precedence		then			2082..2086	PDTB2::wsj_0039::2082..2086::CHANGED	Then
0	wsj_0039	2389..2393	Expansion.Conjunction		also			2389..2393	PDTB2::wsj_0039::2389..2393::CHANGED	also
0	wsj_0039	2385..2388	Comparison.Concession.Arg2-as-denier		but			2385..2388	PDTB3::wsj_0039::2385..2388::ADDED	but
0	wsj_0039	2501..2505	Temporal.Synchronous	Contingency.Cause.Reason	when			2501..2505	PDTB2::wsj_0039::2501..2505::SAME	when
0	wsj_0039	2708..2711	Expansion.Conjunction		and			2708..2711	PDTB2::wsj_0039::2708..2711::SAME	and
0	wsj_0039	2813..2815	Contingency.Condition.Arg2-as-cond		if			2813..2815	PDTB2::wsj_0039::2813..2815::SAME	if
0	wsj_0039	3007..3010	Expansion.Conjunction		and			3007..3010	PDTB2::wsj_0039::3007..3010::SAME	and
0	wsj_0039	3115..3118	Expansion.Conjunction		and			3115..3118	PDTB2::wsj_0039::3115..3118::SAME	and
0	wsj_0039	3463..3466	Comparison.Concession.Arg2-as-denier		yet			3463..3466	PDTB2::wsj_0039::3463..3466::CHANGED	Yet
0	wsj_0039	3641..3646	Temporal.Synchronous	Comparison.Concession.Arg1-as-denier	while			3641..3646	PDTB2::wsj_0039::3641..3646::CHANGED	While
0	wsj_0039	3916..3919	Expansion.Conjunction		and			3916..3919	PDTB3::wsj_0039::3916..3919::ADDED	and
0	wsj_0039	3930..3937	Contingency.Cause.Reason		because			3930..3937	PDTB2::wsj_0039::3930..3937::SAME	because
0	wsj_0039	4021..4024	Expansion.Conjunction		and			4021..4024	PDTB3::wsj_0039::4021..4024::ADDED	and
0	wsj_0039	4097..4105	Comparison.Contrast		although			4097..4105	PDTB2::wsj_0039::4097..4105::SAME	Although
0	wsj_0039	4268..4271	Expansion.Conjunction		and			4268..4271	PDTB3::wsj_0039::4268..4271::ADDED	and
0	wsj_0039	4397..4400	Comparison.Concession.Arg2-as-denier		but			4397..4400	PDTB2::wsj_0039::4397..4400::CHANGED	But
0	wsj_0039	4643..4649;4659..4661	Expansion.Disjunction		either or			4643..4661	PDTB3::wsj_0039::4643..4661::ADDED	either###or
0	wsj_0039	4726..4738	Contingency.Cause.Reason		because			4726..4738	PDTB2::wsj_0039::4726..4738::SAME	only because
0	wsj_0039	4775..4778	Expansion.Conjunction		and			4775..4778	PDTB2::wsj_0039::4775..4778::CHANGED	and
0	wsj_0039	4922..4928	Temporal.Asynchronous.Precedence		before			4922..4928	PDTB2::wsj_0039::4922..4928::SAME	Before
0	wsj_0044	53..58	Temporal.Synchronous		while			53..58	PDTB2::wsj_0044::53..58::SAME	While
0	wsj_0044	241..244	Comparison.Concession.Arg2-as-denier		but			241..244	PDTB2::wsj_0044::241..244::CHANGED	but
0	wsj_0044	458..462	Contingency.Condition.Arg2-as-cond		when			458..462	PDTB2::wsj_0044::458..462::CHANGED	when
0	wsj_0044	658..665	Expansion.Level-of-detail.Arg2-as-detail		in fact			658..665	PDTB2::wsj_0044::658..665::SAME	In fact
0	wsj_0044	1223..1226	Expansion.Conjunction		and			1223..1226	PDTB3::wsj_0044::1223..1226::ADDED	and
0	wsj_0044	1275..1278	Expansion.Conjunction		and			1275..1278	PDTB3::wsj_0044::1275..1278::ADDED	and
0	wsj_0044	1406..1409	Expansion.Conjunction		and			1406..1409	PDTB3::wsj_0044::1406..1409::ADDED	and
0	wsj_0044	1559..1562	Expansion.Conjunction		and			1559..1562	PDTB3::wsj_0044::1559..1562::ADDED	and
0	wsj_0044	1582..1585	Comparison.Concession.Arg2-as-denier		but			1582..1585	PDTB2::wsj_0044::1582..1585::CHANGED	but
0	wsj_0044	1703..1706	Expansion.Conjunction		and			1703..1706	PDTB3::wsj_0044::1703..1706::ADDED	and
0	wsj_0044	1820..1823	Expansion.Conjunction		and			1820..1823	PDTB3::wsj_0044::1820..1823::ADDED	and
0	wsj_0044	2010..2014	Expansion.Conjunction		also			2010..2014	PDTB2::wsj_0044::2010..2014::SAME	also
0	wsj_0044	2107..2110	Expansion.Conjunction		and			2107..2110	PDTB3::wsj_0044::2107..2110::ADDED	and
0	wsj_0044	2702..2706	Expansion.Conjunction		also			2702..2706	PDTB2::wsj_0044::2702..2706::SAME	also
0	wsj_0044	2669..2671	Contingency.Cause.Result		so			2669..2671	PDTB2::wsj_0044::2669..2671::SAME	So
0	wsj_0044	2721..2724	Expansion.Conjunction		and			2721..2724	PDTB2::wsj_0044::2721..2724::CHANGED	And
0	wsj_0044	3071..3078	Contingency.Cause.Reason		because			3071..3078	PDTB2::wsj_0044::3071..3078::SAME	because
0	wsj_0044	3111..3113	Comparison.Similarity		as	ARGM-ADV	teach	3111..3113	PDTB3::wsj_0044::3111..3113::ADDED	as
0	wsj_0044	3132..3140	Comparison.Concession.Arg2-as-denier		although			3132..3140	PDTB2::wsj_0044::3132..3140::CHANGED	although
0	wsj_0044	3406..3411	Temporal.Asynchronous.Succession	Contingency.Cause.Reason	after			3406..3411	PDTB2::wsj_0044::3406..3411::SAME	After
0	wsj_0044	3519..3522	Expansion.Conjunction		and			3519..3522	PDTB2::wsj_0044::3519..3522::SAME	And
0	wsj_0044	3799..3801	Expansion.Manner.Arg2-as-manner		by	ARGM-MNR	telegraph	3799..3801	PDTB2::wsj_0044::3799..3812::CHANGED	By
0	wsj_0044	3943..3946	Expansion.Conjunction		and			3943..3946	PDTB3::wsj_0044::3943..3946::ADDED	and
0	wsj_0044	4323..4325	Expansion.Disjunction		or			4323..4325	PDTB3::wsj_0044::4323..4325::ADDED	or
0	wsj_0044	4439..4456	Comparison.Contrast		on the other hand			4439..4456	PDTB2::wsj_0044::4439..4456::SAME	on the other hand
0	wsj_0044	4671..4682	Expansion.Instantiation.Arg2-as-instance		for example			4671..4682	PDTB2::wsj_0044::4671..4682::CHANGED	for example
0	wsj_0044	4638..4643	Temporal.Asynchronous.Succession		since			4638..4643	PDTB2::wsj_0044::4638..4643::SAME	Since
0	wsj_0044	4786..4794	Comparison.Concession.Arg2-as-denier		although			4786..4794	PDTB2::wsj_0044::4786..4794::CHANGED	although
0	wsj_0044	4971..4973	Contingency.Cause.Reason		by	ARGM-MNR	pay	4971..4973	PDTB3::wsj_0044::4971..4973::ADDED	by
0	wsj_0044	5244..5247	Expansion.Manner.Arg2-as-manner		and			5244..5247	PDTB3::wsj_0044::5244..5247::ADDED	and
0	wsj_0044	5293..5300	Expansion.Conjunction		in fact			5293..5300	PDTB2::wsj_0044::5293..5300::SAME	in fact
0	wsj_0044	5288..5292	Temporal.Synchronous		when			5288..5292	PDTB2::wsj_0044::5288..5292::SAME	when
0	wsj_0044	5581..5588	Comparison.Concession.Arg2-as-denier		however			5581..5588	PDTB2::wsj_0044::5581..5588::SAME	however
0	wsj_0044	6032..6035	Comparison.Concession.Arg2-as-denier		but			6032..6035	PDTB2::wsj_0044::6032..6035::CHANGED	But
0	wsj_0044	6263..6266	Expansion.Conjunction		and			6263..6266	PDTB2::wsj_0044::6263..6266::CHANGED	and
0	wsj_0044	6859..6862	Expansion.Conjunction		and			6859..6862	PDTB3::wsj_0044::6859..6862::ADDED	and
0	wsj_0044	6887..6891	Expansion.Conjunction		also			6887..6891	PDTB2::wsj_0044::6887..6891::SAME	also
0	wsj_0044	6879..6882	Expansion.Conjunction		and			6879..6882	PDTB2::wsj_0044::6879..6882::SAME	and
0	wsj_0044	7010..7013	Expansion.Conjunction		and			7010..7013	PDTB3::wsj_0044::7010..7013::ADDED	and
0	wsj_0044	7417..7422	Temporal.Synchronous		while			7417..7422	PDTB2::wsj_0044::7417..7422::SAME	While
0	wsj_0044	7462..7465	Expansion.Conjunction		and			7462..7465	PDTB3::wsj_0044::7462..7465::ADDED	and
0	wsj_0044	7532..7535	Expansion.Conjunction		and			7532..7535	PDTB3::wsj_0044::7532..7535::ADDED	and
0	wsj_0044	7608..7611	Expansion.Conjunction		and			7608..7611	PDTB3::wsj_0044::7608..7611::ADDED	and
0	wsj_0044	7986..7989	Expansion.Conjunction		and			7986..7989	PDTB3::wsj_0044::7986..7989::ADDED	and
0	wsj_0044	8306..8309	Expansion.Conjunction		and			8306..8309	PDTB3::wsj_0044::8306..8309::ADDED	and
0	wsj_0044	8389..8393	Expansion.Conjunction		also			8389..8393	PDTB2::wsj_0044::8389..8393::SAME	also
0	wsj_0044	8641..8643	Expansion.Manner.Arg2-as-manner		by	ARGM-MNR	distinguish	8641..8643	PDTB3::wsj_0044::8641..8643::ADDED	by
0	wsj_0044	8726..8728	Expansion.Disjunction		or			8726..8728	PDTB3::wsj_0044::8726..8728::ADDED	or
0	wsj_0044	8820..8822	Expansion.Disjunction		or			8820..8822	PDTB3::wsj_0044::8820..8822::ADDED	or
0	wsj_0044	9046..9053	Comparison.Contrast		however			9046..9053	PDTB2::wsj_0044::9046..9053::CHANGED	however
0	wsj_0044	9407..9411	Expansion.Conjunction		also			9407..9411	PDTB2::wsj_0044::9407..9411::SAME	also
0	wsj_0044	9476..9479	Comparison.Concession.Arg2-as-denier		but			9476..9479	PDTB2::wsj_0044::9476..9479::CHANGED	But
0	wsj_0044	9789..9792	Comparison.Contrast		but			9789..9792	PDTB2::wsj_0044::9789..9792::SAME	But
0	wsj_0044	10016..10018	Contingency.Cause.Result		so			10016..10018	PDTB2::wsj_0044::10016..10018::SAME	so
0	wsj_0044	10078..10084	Contingency.Cause+Belief.Reason+Belief		indeed			10078..10084	PDTB2::wsj_0044::10078..10084::SAME	Indeed
0	wsj_0044	10184..10189	Temporal.Asynchronous.Succession		after			10184..10189	PDTB2::wsj_0044::10184..10189::SAME	after
0	wsj_0044	10390..10394	Temporal.Synchronous		when			10390..10394	PDTB2::wsj_0044::10390..10394::SAME	When
0	wsj_0044	10509..10512	Expansion.Conjunction		and			10509..10512	PDTB3::wsj_0044::10509..10512::ADDED	and
0	wsj_0044	10588..10591	Comparison.Concession.Arg2-as-denier		but			10588..10591	PDTB3::wsj_0044::10588..10591::ADDED	but
0	wsj_0044	10853..10857	Expansion.Conjunction		also			10853..10857	PDTB2::wsj_0044::10853..10857::SAME	also
0	wsj_0044	11135..11139	Contingency.Cause.Reason	Contingency.Condition.Arg2-as-cond	from	ARGM-CAU	suffer	11135..11139	PDTB3::wsj_0044::11135..11139::ADDED	from
0	wsj_0044	11225..11228	Expansion.Conjunction		and			11225..11228	PDTB2::wsj_0044::11225..11228::SAME	and
0	wsj_0044	11554..11562	Comparison.Concession.Arg2-as-denier		although			11554..11562	PDTB2::wsj_0044::11554..11562::CHANGED	although
0	wsj_0044	11563..11570	Contingency.Cause.Reason		because			11563..11570	PDTB2::wsj_0044::11563..11570::SAME	because
0	wsj_0044	12305..12309	Temporal.Synchronous		when			12305..12309	PDTB2::wsj_0044::12305..12309::SAME	when
0	wsj_0044	12477..12480	Contingency.Purpose.Arg2-as-goal		and			12477..12480	PDTB3::wsj_0044::12477..12480::ADDED	and
0	wsj_0044	13550..13554	Expansion.Conjunction		also			13550..13554	PDTB2::wsj_0044::13550..13554::CHANGED	also
0	wsj_0044	13546..13549	Comparison.Concession.Arg2-as-denier		but			13546..13549	PDTB3::wsj_0044::13546..13549::ADDED	but
0	wsj_0044	13859..13862	Expansion.Conjunction		and			13859..13862	PDTB2::wsj_0044::13859..13862::SAME	And
0	wsj_0044	14017..14026	Comparison.Contrast		meanwhile			14017..14026	PDTB2::wsj_0044::14017..14026::SAME	meanwhile
0	wsj_0044	14534..14537	Expansion.Conjunction		and			14534..14537	PDTB2::wsj_0044::14534..14537::SAME	and
0	wsj_0044	14591..14594	Comparison.Concession.Arg2-as-denier		but			14591..14594	PDTB2::wsj_0044::14591..14594::CHANGED	But
0	wsj_0044	14612..14616	Expansion.Conjunction		also			14612..14616	PDTB2::wsj_0044::14612..14616::SAME	also
0	wsj_0044	14694..14696	Expansion.Manner.Arg2-as-manner		by	ARGM-MNR	evaluate	14694..14696	PDTB3::wsj_0044::14694..14696::ADDED	by
0	wsj_0044	14903..14910	Contingency.Cause.Reason		because			14903..14910	PDTB2::wsj_0044::14903..14910::SAME	because
0	wsj_0044	14977..14980	Expansion.Conjunction		and			14977..14980	PDTB2::wsj_0044::14977..14980::SAME	and
0	wsj_0044	14981..14988	Contingency.Cause.Reason		because			14981..14988	PDTB2::wsj_0044::14981..14988::SAME	because
0	wsj_0049	1688..1691	Expansion.Conjunction		and			1688..1691	PDTB3::wsj_0049::1688..1691::ADDED	and
0	wsj_0049	1948..1952	Temporal.Synchronous		when			1948..1952	PDTB2::wsj_0049::1948..1952::SAME	when
0	wsj_0049	1995..1999	Expansion.Conjunction		also			1995..1999	PDTB2::wsj_0049::1995..1999::SAME	also
0	wsj_0049	2205..2208	Expansion.Conjunction		and			2205..2208	PDTB3::wsj_0049::2205..2208::ADDED	and
0	wsj_0049	2712..2714	Expansion.Disjunction		or			2712..2714	PDTB3::wsj_0049::2712..2714::ADDED	or
0	wsj_0049	3232..3235	Comparison.Concession.Arg2-as-denier		but			3232..3235	PDTB2::wsj_0049::3232..3235::CHANGED	But
0	wsj_0049	3665..3668	Comparison.Concession.Arg2-as-denier		but			3665..3668	PDTB2::wsj_0049::3665..3668::CHANGED	but
0	wsj_0049	3897..3899	Contingency.Condition.Arg2-as-cond		if			3897..3899	PDTB2::wsj_0049::3897..3899::SAME	if
0	wsj_0049	4092..4095	Comparison.Concession.Arg2-as-denier		but			4092..4095	PDTB2::wsj_0049::4092..4095::CHANGED	But
0	wsj_0049	4151..4154	Expansion.Conjunction		and			4151..4154	PDTB3::wsj_0049::4151..4154::ADDED	and
0	wsj_0049	4923..4926	Expansion.Conjunction		and			4923..4926	PDTB2::wsj_0049::4923..4926::SAME	and
0	wsj_0049	5320..5323	Expansion.Conjunction		and			5320..5323	PDTB2::wsj_0049::5320..5323::CHANGED	and
0	wsj_0049	5346..5350	Temporal.Synchronous		when			5346..5350	PDTB2::wsj_0049::5346..5350::SAME	When
0	wsj_0049	5636..5639	Comparison.Concession.Arg2-as-denier		but			5636..5639	PDTB3::wsj_0049::5636..5639::ADDED	but
0	wsj_0049	5893..5896	Contingency.Cause.Reason		for	ARGM-CAU	harass	5893..5896	PDTB3::wsj_0049::5893..5896::ADDED	for
0	wsj_0049	6084..6088	Expansion.Conjunction		also			6084..6088	PDTB2::wsj_0049::6084..6088::SAME	also
0	wsj_0049	6341..6344	Expansion.Conjunction		and			6341..6344	PDTB2::wsj_0049::6341..6344::SAME	and
0	wsj_0049	6534..6537	Expansion.Conjunction		and			6534..6537	PDTB3::wsj_0049::6534..6537::ADDED	and
0	wsj_0049	6919..6922	Expansion.Conjunction		and			6919..6922	PDTB2::wsj_0049::6919..6922::SAME	and
0	wsj_0049	7075..7077	Expansion.Conjunction		or			7075..7077	PDTB3::wsj_0049::7075..7077::ADDED	or
0	wsj_0049	7524..7528	Expansion.Conjunction		also			7524..7528	PDTB2::wsj_0049::7524..7528::SAME	also
0	wsj_0049	7884..7887	Expansion.Conjunction		and			7884..7887	PDTB2::wsj_0049::7884..7887::SAME	and
0	wsj_0049	8173..8188	Temporal.Asynchronous.Succession		after			8173..8188	PDTB2::wsj_0049::8173..8188::SAME	two weeks after
0	wsj_0049	8361..8364	Expansion.Conjunction		and			8361..8364	PDTB3::wsj_0049::8361..8364::ADDED	and
0	wsj_0049	8404..8406	Contingency.Condition.Arg2-as-cond		if			8404..8406	PDTB2::wsj_0049::8404..8406::SAME	if
0	wsj_0049	8473..8476	Comparison.Concession.Arg2-as-denier		but			8473..8476	PDTB2::wsj_0049::8473..8476::CHANGED	But
0	wsj_0049	8619..8627	Comparison.Contrast		although			8619..8627	PDTB2::wsj_0049::8619..8627::SAME	although
0	wsj_0049	8669..8671	Contingency.Cause.Reason	Expansion.Manner.Arg2-as-manner	by	ARGM-MNR	violate	8669..8671	PDTB3::wsj_0049::8669..8671::ADDED	by
0	wsj_0049	8904..8908	Expansion.Conjunction		also			8904..8908	PDTB2::wsj_0049::8904..8908::SAME	also
0	wsj_0049	10127..10131	Expansion.Conjunction		also			10127..10131	PDTB2::wsj_0049::10127..10131::SAME	also
0	wsj_0043	337..341	Expansion.Conjunction		also			337..341	PDTB2::wsj_0043::337..341::SAME	also
0	wsj_0043	305..308	Comparison.Contrast		but			305..308	PDTB2::wsj_0043::305..308::SAME	But
0	wsj_0043	374..377	Expansion.Conjunction		and			374..377	PDTB3::wsj_0043::374..377::ADDED	and
0	wsj_0043	746..757	Expansion.Instantiation.Arg2-as-instance		for example			746..757	PDTB2::wsj_0043::746..757::CHANGED	for example
0	wsj_0043	939..943	Expansion.Conjunction		also			939..943	PDTB2::wsj_0043::939..943::SAME	also
0	wsj_0043	1064..1067	Expansion.Manner.Arg2-as-manner		and			1064..1067	PDTB3::wsj_0043::1064..1067::ADDED	and
0	wsj_0043	1276..1280	Expansion.Conjunction		also			1276..1280	PDTB2::wsj_0043::1276..1280::SAME	also
0	wsj_0043	1331..1334	Comparison.Concession.Arg2-as-denier		but			1331..1334	PDTB2::wsj_0043::1331..1334::CHANGED	but
0	wsj_0043	1484..1487	Expansion.Conjunction		and			1484..1487	PDTB3::wsj_0043::1484..1487::ADDED	and
0	wsj_0043	1501..1504	Comparison.Concession.Arg2-as-denier		but			1501..1504	PDTB2::wsj_0043::1501..1504::CHANGED	But
0	wsj_0043	1788..1791	Comparison.Concession.Arg2-as-denier		but			1788..1791	PDTB2::wsj_0043::1788..1791::CHANGED	But
0	wsj_0043	1905..1907	Temporal.Synchronous	Contingency.Cause.Reason	as			1905..1907	PDTB2::wsj_0043::1905..1907::SAME	as
0	wsj_0043	2801..2804	Comparison.Concession.Arg2-as-denier		but			2801..2804	PDTB2::wsj_0043::2801..2804::CHANGED	But
0	wsj_0043	2900..2906	Expansion.Substitution.Arg2-as-subst		rather			2900..2906	PDTB2::wsj_0043::2900..2906::CHANGED	Rather
0	wsj_0043	3131..3142	Expansion.Instantiation.Arg2-as-instance		for example			3131..3142	PDTB2::wsj_0043::3131..3142::CHANGED	for example
0	wsj_0043	3239..3242	Expansion.Conjunction		and			3239..3242	PDTB3::wsj_0043::3239..3242::ADDED	and
0	wsj_0043	3435..3439	Expansion.Conjunction		also			3435..3439	PDTB2::wsj_0043::3435..3439::SAME	also
0	wsj_0043	3962..3973	Expansion.Conjunction		in addition			3962..3973	PDTB2::wsj_0043::3962..3973::SAME	In addition
0	wsj_0043	4311..4313	Comparison.Similarity		as	ARGM-ADV	take	4311..4313	PDTB3::wsj_0043::4311..4313::ADDED	as
0	wsj_0043	4468..4471	Comparison.Concession.Arg2-as-denier		but			4468..4471	PDTB2::wsj_0043::4468..4471::CHANGED	But
0	wsj_0043	4572..4580;4620..4628	Expansion.Conjunction		not only but also			4572..4628	PDTB2::wsj_0043::4624..4628::CHANGED	not only###but also
0	wsj_0043	4687..4695	Comparison.Concession.Arg2-as-denier		although			4687..4695	PDTB2::wsj_0043::4687..4695::SAME	although
0	wsj_0043	4757..4765	Expansion.Conjunction		moreover			4757..4765	PDTB2::wsj_0043::4757..4765::SAME	Moreover
0	wsj_0043	4892..4897	Comparison.Concession.Arg1-as-denier		while			4892..4897	PDTB2::wsj_0043::4892..4897::CHANGED	While
0	wsj_0043	4970..4974	Expansion.Conjunction		also			4970..4974	PDTB2::wsj_0043::4970..4974::SAME	also
0	wsj_0043	5169..5171	Contingency.Condition.Arg2-as-cond		if			5169..5171	PDTB2::wsj_0043::5169..5171::SAME	If
